source language,target language,translation engine,is preferred engine?
be,sl,Content Translation,True
be,sm,Content Translation,True
be,sn,Content Translation,True
be,so,Content Translation,True
be,sq,Content Translation,True
be,sr,Content Translation,True
be,st,Content Translation,True
be,su,Content Translation,True
be,sv,Content Translation,True
be,sw,Content Translation,True
be,ta,Content Translation,True
be,te,Content Translation,True
be,tg,Content Translation,True
be,th,Content Translation,True
be,ti,Content Translation,True
be,tk,Content Translation,True
be,tl,Content Translation,True
be,tr,Content Translation,True
be,ts,Content Translation,True
be,tt,Content Translation,True
be,tw,Content Translation,True
be,ug,Content Translation,True
be,uk,Content Translation,True
be,ur,Content Translation,True
be,uz,Content Translation,True
be,vi,Content Translation,True
be,wuu,Content Translation,True
be,xh,Content Translation,True
be,yi,Content Translation,True
be,yo,Content Translation,True
be,yue,Content Translation,True
be,zh,Content Translation,True
be,zu,Content Translation,True
be-tarask,af,Content Translation,True
be-tarask,am,Content Translation,True
be-tarask,ar,Content Translation,True
be-tarask,arz,Content Translation,True
be-tarask,as,Content Translation,True
be-tarask,ay,Content Translation,True
be-tarask,az,Content Translation,True
be-tarask,be,Content Translation,True
be-tarask,bg,Content Translation,True
be-tarask,bho,Content Translation,True
be-tarask,bm,Content Translation,True
be-tarask,bn,Content Translation,True
be-tarask,bs,Content Translation,True
be-tarask,ca,Content Translation,True
be-tarask,ceb,Content Translation,True
be-tarask,ckb,Content Translation,True
be-tarask,co,Content Translation,True
be-tarask,cs,Content Translation,True
be-tarask,cy,Content Translation,True
be-tarask,da,Content Translation,True
be-tarask,de,Content Translation,True
be-tarask,dv,Content Translation,True
be-tarask,ee,Content Translation,True
be-tarask,el,Content Translation,True
be-tarask,en,Content Translation,True
be-tarask,eo,Content Translation,True
be-tarask,es,Content Translation,True
be-tarask,et,Content Translation,True
be-tarask,eu,Content Translation,True
be-tarask,fa,Content Translation,True
be-tarask,fi,Content Translation,True
be-tarask,fr,Content Translation,True
be-tarask,fy,Content Translation,True
be-tarask,ga,Content Translation,True
be-tarask,gan,Content Translation,True
be-tarask,gd,Content Translation,True
be-tarask,gl,Content Translation,True
be-tarask,gn,Content Translation,True
be-tarask,gom,Content Translation,True
be-tarask,gu,Content Translation,True
be-tarask,ha,Content Translation,True
be-tarask,haw,Content Translation,True
be-tarask,he,Content Translation,True
be-tarask,hi,Content Translation,True
be-tarask,hr,Content Translation,True
be-tarask,ht,Content Translation,True
be-tarask,hu,Content Translation,True
be-tarask,hy,Content Translation,True
be-tarask,id,Content Translation,True
be-tarask,ig,Content Translation,True
be-tarask,ilo,Content Translation,True
be-tarask,is,Content Translation,True
be-tarask,it,Content Translation,True
be-tarask,ja,Content Translation,True
be-tarask,jv,Content Translation,True
be-tarask,ka,Content Translation,True
be-tarask,kk,Content Translation,True
be-tarask,km,Content Translation,True
be-tarask,kn,Content Translation,True
be-tarask,ko,Content Translation,True
be-tarask,ku,Content Translation,True
be-tarask,ky,Content Translation,True
be-tarask,la,Content Translation,True
be-tarask,lb,Content Translation,True
be-tarask,lg,Content Translation,True
be-tarask,ln,Content Translation,True
be-tarask,lo,Content Translation,True
be-tarask,lt,Content Translation,True
be-tarask,lv,Content Translation,True
be-tarask,mai,Content Translation,True
be-tarask,mg,Content Translation,True
be-tarask,mi,Content Translation,True
be-tarask,mk,Content Translation,True
be-tarask,ml,Content Translation,True
be-tarask,mn,Content Translation,True
be-tarask,mni,Content Translation,True
be-tarask,mr,Content Translation,True
be-tarask,ms,Content Translation,True
be-tarask,mt,Content Translation,True
be-tarask,my,Content Translation,True
be-tarask,ne,Content Translation,True
be-tarask,nl,Content Translation,True
be-tarask,False,Content Translation,True
be-tarask,nso,Content Translation,True
be-tarask,ny,Content Translation,True
be-tarask,om,Content Translation,True
be-tarask,or,Content Translation,True
be-tarask,pa,Content Translation,True
be-tarask,pl,Content Translation,True
be-tarask,ps,Content Translation,True
be-tarask,pt,Content Translation,True
be-tarask,qu,Content Translation,True
be-tarask,ro,Content Translation,True
be-tarask,ru,Content Translation,True
be-tarask,rw,Content Translation,True
be-tarask,sa,Content Translation,True
be-tarask,sd,Content Translation,True
be-tarask,sh,Content Translation,True
be-tarask,si,Content Translation,True
be-tarask,simple,Content Translation,True
be-tarask,sk,Content Translation,True
be-tarask,sl,Content Translation,True
be-tarask,sm,Content Translation,True
be-tarask,sn,Content Translation,True
be-tarask,so,Content Translation,True
be-tarask,sq,Content Translation,True
be-tarask,sr,Content Translation,True
be-tarask,st,Content Translation,True
be-tarask,su,Content Translation,True
be-tarask,sv,Content Translation,True
be-tarask,sw,Content Translation,True
be-tarask,ta,Content Translation,True
be-tarask,te,Content Translation,True
be-tarask,tg,Content Translation,True
be-tarask,th,Content Translation,True
be-tarask,ti,Content Translation,True
be-tarask,tk,Content Translation,True
be-tarask,tl,Content Translation,True
be-tarask,tr,Content Translation,True
be-tarask,ts,Content Translation,True
be-tarask,tt,Content Translation,True
be-tarask,tw,Content Translation,True
be-tarask,ug,Content Translation,True
be-tarask,uk,Content Translation,True
be-tarask,ur,Content Translation,True
be-tarask,uz,Content Translation,True
be-tarask,vi,Content Translation,True
be-tarask,wuu,Content Translation,True
be-tarask,xh,Content Translation,True
be-tarask,yi,Content Translation,True
be-tarask,yo,Content Translation,True
be-tarask,yue,Content Translation,True
be-tarask,zh,Content Translation,True
be-tarask,zu,Content Translation,True
bg,af,Content Translation,True
bg,am,Content Translation,True
bg,ar,Content Translation,True
bg,arz,Content Translation,True
bg,as,Content Translation,True
bg,ay,Content Translation,True
bg,az,Content Translation,True
bg,be,Content Translation,True
bg,bho,Content Translation,True
bg,bm,Content Translation,True
bg,bn,Content Translation,True
bg,bs,Content Translation,True
bg,ca,Content Translation,True
bg,ceb,Content Translation,True
bg,ckb,Content Translation,True
bg,co,Content Translation,True
bg,cs,Content Translation,True
bg,cy,Content Translation,True
bg,da,Content Translation,True
bg,de,Content Translation,True
bg,dv,Content Translation,True
bg,ee,Content Translation,True
bg,el,Content Translation,True
bg,en,Content Translation,True
bg,eo,Content Translation,True
bg,es,Content Translation,True
bg,et,Content Translation,True
bg,eu,Content Translation,True
bg,fa,Content Translation,True
bg,fi,Content Translation,True
bg,fr,Content Translation,True
bg,fy,Content Translation,True
bg,ga,Content Translation,True
bg,gan,Content Translation,True
bg,gd,Content Translation,True
bg,gl,Content Translation,True
bg,gn,Content Translation,True
bg,gom,Content Translation,True
bg,gu,Content Translation,True
bg,ha,Content Translation,True
bg,haw,Content Translation,True
bg,he,Content Translation,True
bg,hi,Content Translation,True
bg,hr,Content Translation,True
bg,ht,Content Translation,True
bg,hu,Content Translation,True
bg,hy,Content Translation,True
bg,id,Content Translation,True
bg,ig,Content Translation,True
bg,ilo,Content Translation,True
bg,is,Content Translation,True
bg,it,Content Translation,True
bg,ja,Content Translation,True
bg,jv,Content Translation,True
bg,ka,Content Translation,True
bg,kk,Content Translation,True
bg,km,Content Translation,True
bg,kn,Content Translation,True
bg,ko,Content Translation,True
bg,ku,Content Translation,True
bg,ky,Content Translation,True
bg,la,Content Translation,True
bg,lb,Content Translation,True
bg,lg,Content Translation,True
bg,ln,Content Translation,True
bg,lo,Content Translation,True
bg,lt,Content Translation,True
bg,lv,Content Translation,True
bg,mai,Content Translation,True
bg,mg,Content Translation,True
bg,mi,Content Translation,True
bg,mk,Content Translation,True
bg,ml,Content Translation,True
bg,mn,Content Translation,True
bg,mni,Content Translation,True
bg,mr,Content Translation,True
bg,ms,Content Translation,True
bg,mt,Content Translation,True
bg,my,Content Translation,True
bg,ne,Content Translation,True
bg,nl,Content Translation,True
bg,False,Content Translation,True
bg,nso,Content Translation,True
bg,ny,Content Translation,True
bg,om,Content Translation,True
bg,or,Content Translation,True
bg,pa,Content Translation,True
bg,pl,Content Translation,True
bg,ps,Content Translation,True
bg,pt,Content Translation,True
bg,qu,Content Translation,True
bg,ro,Content Translation,True
bg,ru,Content Translation,True
bg,rw,Content Translation,True
bg,sa,Content Translation,True
bg,sd,Content Translation,True
bg,sh,Content Translation,True
bg,si,Content Translation,True
bg,simple,Content Translation,True
bg,sk,Content Translation,True
bg,sl,Content Translation,True
bg,sm,Content Translation,True
bg,sn,Content Translation,True
bg,so,Content Translation,True
bg,sq,Content Translation,True
bg,sr,Content Translation,True
bg,st,Content Translation,True
bg,su,Content Translation,True
bg,sv,Content Translation,True
bg,sw,Content Translation,True
bg,ta,Content Translation,True
bg,te,Content Translation,True
bg,tg,Content Translation,True
bg,th,Content Translation,True
bg,ti,Content Translation,True
bg,tk,Content Translation,True
bg,tl,Content Translation,True
bg,tr,Content Translation,True
bg,ts,Content Translation,True
bg,tt,Content Translation,True
bg,tw,Content Translation,True
bg,ug,Content Translation,True
bg,uk,Content Translation,True
bg,ur,Content Translation,True
bg,uz,Content Translation,True
bg,vi,Content Translation,True
bg,wuu,Content Translation,True
bg,xh,Content Translation,True
bg,yi,Content Translation,True
bg,yo,Content Translation,True
bg,yue,Content Translation,True
bg,zh,Content Translation,True
bg,zu,Content Translation,True
bho,af,Content Translation,True
bho,am,Content Translation,True
bho,ar,Content Translation,True
bho,arz,Content Translation,True
bho,as,Content Translation,True
bho,ay,Content Translation,True
bho,az,Content Translation,True
bho,be,Content Translation,True
bho,bg,Content Translation,True
bho,bm,Content Translation,True
bho,bn,Content Translation,True
bho,bs,Content Translation,True
bho,ca,Content Translation,True
bho,ceb,Content Translation,True
bho,ckb,Content Translation,True
bho,co,Content Translation,True
bho,cs,Content Translation,True
bho,cy,Content Translation,True
bho,da,Content Translation,True
bho,de,Content Translation,True
bho,dv,Content Translation,True
bho,ee,Content Translation,True
bho,el,Content Translation,True
bho,en,Content Translation,True
bho,eo,Content Translation,True
bho,es,Content Translation,True
bho,et,Content Translation,True
bho,eu,Content Translation,True
bho,fa,Content Translation,True
bho,fi,Content Translation,True
bho,fr,Content Translation,True
bho,fy,Content Translation,True
bho,ga,Content Translation,True
bho,gan,Content Translation,True
bho,gd,Content Translation,True
bho,gl,Content Translation,True
bho,gn,Content Translation,True
bho,gom,Content Translation,True
bho,gu,Content Translation,True
bho,ha,Content Translation,True
bho,haw,Content Translation,True
bho,he,Content Translation,True
bho,hi,Content Translation,True
bho,hr,Content Translation,True
bho,ht,Content Translation,True
bho,hu,Content Translation,True
bho,hy,Content Translation,True
bho,id,Content Translation,True
bho,ig,Content Translation,True
bho,ilo,Content Translation,True
